REGION,PROVINCIA,COMUNA,AREA,DC,ZC_LOC,NOM_LOCALIDAD,ID_ZONA_LOC,REGION_15R,PROVINCIA_15R,COMUNA_15R
16,163,16305,2,1,46,QUILLAHUE,27,8,84,8419
16,163,16305,2,2,901,INDETERMINADA,9441,8,84,8419
16,163,16305,2,2,30,LONQUÉN,4014,8,84,8419
16,163,16305,2,2,32,LOS MONTES,1559,8,84,8419
16,163,16305,2,2,46,QUILLAHUE,2474,8,84,8419
16,163,16305,2,2,3,CARIPOCO,9995,8,84,8419
16,163,16305,2,2,10,COIPÍN,398,8,84,8419
16,163,16305,2,2,19,GUAIHUE,13357,8,84,8419
16,163,16305,2,2,38,PANGUILEMU,10806,8,84,8419
16,163,16305,2,2,47,QUILLINCO,7561,8,84,8419
16,163,16305,2,2,48,QUIÑIGUAO,13316,8,84,8419
16,163,16305,2,2,56,SANTA JULIA,13897,8,84,8419
16,163,16305,2,2,59,TOTORAL,7713,8,84,8419
16,163,16305,2,2,62,VIDICO,2610,8,84,8419
16,163,16305,2,2,25,LAJUELA,12893,8,84,8419
16,163,16305,2,3,901,INDETERMINADA,12230,8,84,8419
16,163,16305,2,3,10,COIPÍN,10101,8,84,8419
16,163,16305,2,3,5,CHANGARAL,14398,8,84,8419
16,163,16305,2,3,8,CHICALINDO,13363,8,84,8419
16,163,16305,2,3,13,DIUCALEMU,15303,8,84,8419
16,163,16305,2,3,24,LA MARAVILLA,3021,8,84,8419
16,163,16305,2,3,43,PUYAMÁVIDA,7292,8,84,8419
16,163,16305,2,3,19,GUAIHUE,15259,8,84,8419
16,163,16305,2,4,5,CHANGARAL,5559,8,84,8419
16,163,16305,2,4,901,INDETERMINADA,15389,8,84,8419
16,163,16305,2,4,45,PUYARAL ALTO,11675,8,84,8419
16,163,16305,2,4,49,SAN JORGE,3098,8,84,8419
16,163,16305,2,4,51,SAN MATEO,15758,8,84,8419
16,163,16305,2,4,60,TRILICO,6644,8,84,8419
16,163,16305,2,4,35,MONTE ATRAVESADO,143,8,84,8419
16,163,16305,2,4,14,EL ALMENDRO,9625,8,84,8419
16,163,16305,2,4,39,PEÑA SANTA ROSA,6438,8,84,8419
16,163,16305,2,5,27,LILAHUE,15544,8,84,8419
16,163,16305,2,5,15,EL MANZANO,5729,8,84,8419
16,163,16305,2,5,20,GUAMPANGUE,5461,8,84,8419
16,163,16305,2,5,36,MONTE LEÓN,13816,8,84,8419
16,163,16305,2,5,44,PUYARAL,1594,8,84,8419
16,163,16305,2,5,23,HUERTO BONITO,1132,8,84,8419
16,163,16305,2,5,31,LOS AROMOS,7005,8,84,8419
16,163,16305,2,5,33,LOS SAUCES,2737,8,84,8419
16,163,16305,2,5,53,SAN PEDRO LILAHUE,5805,8,84,8419
16,163,16305,2,5,50,SAN JOSÉ,10330,8,84,8419
16,163,16305,2,5,16,EL MANZANO NORTE,9318,8,84,8419
16,163,16305,2,6,15,EL MANZANO,1096,8,84,8419
16,163,16305,2,6,9,COCHARCAS,10070,8,84,8419
16,163,16305,2,6,12,DADINCO,3518,8,84,8419
16,163,16305,2,6,23,HUERTO BONITO,11593,8,84,8419
16,163,16305,2,6,901,INDETERMINADA,6513,8,84,8419
16,163,16305,2,6,1,BAJO EL MEMBRILLO,2668,8,84,8419
16,163,16305,2,6,4,CARRETERA N50,3750,8,84,8419
16,163,16305,2,6,29,LOMAS DE PUYARAL,11437,8,84,8419
16,163,16305,2,6,44,PUYARAL,9745,8,84,8419
16,163,16305,2,6,37,MONTE LEÓN SUR,6668,8,84,8419
16,163,16305,2,6,57,SANTA LAURA,15449,8,84,8419
16,163,16305,2,6,54,SANTA ANA,14304,8,84,8419
16,163,16305,2,7,901,INDETERMINADA,12539,8,84,8419
16,163,16305,2,7,40,PINTÚ,2140,8,84,8419
16,163,16305,2,7,41,PUENTE EL ALA,2226,8,84,8419
16,163,16305,2,7,7,CHANGARAL SUR,13788,8,84,8419
16,163,16305,2,7,17,EL PEUMO,12026,8,84,8419
16,163,16305,2,7,18,EL SAUCE,10667,8,84,8419
16,163,16305,2,7,34,LUCUMÁVIDA,2966,8,84,8419
16,163,16305,2,7,11,CURICA,9772,8,84,8419
16,163,16305,2,7,6,CHANGARAL ALTO,6122,8,84,8419
16,162,16207,1,2,1,,4328,8,84,8420
16,162,16207,2,1,2,BOCA ITATA,3157,8,84,8420
16,162,16207,2,1,12,EL MANZANO,8453,8,84,8420
16,162,16207,2,1,26,MELA,2932,8,84,8420
16,162,16207,2,1,29,MOLLIGUA,3950,8,84,8420
16,162,16207,2,1,33,PUAHÚN,7557,8,84,8420
16,162,16207,2,1,35,QUILPOLEMU,1556,8,84,8420
16,162,16207,2,1,37,SALAMANCA,9668,8,84,8420
16,162,16207,2,2,1,ANTIQUEREO,2555,8,84,8420
16,162,16207,2,2,3,BUENA FE,6157,8,84,8420
16,162,16207,2,2,901,INDETERMINADA,14332,8,84,8420
16,162,16207,2,2,7,CERRO ALTO,8016,8,84,8420
16,162,16207,2,2,10,EL AROMO,2491,8,84,8420
16,162,16207,2,2,13,EL RINCÓN,10416,8,84,8420
16,162,16207,2,2,14,GOROPEUMO,8615,8,84,8420
16,162,16207,2,2,15,HERNÁN BRAÑAS,1715,8,84,8420
16,162,16207,2,2,16,ILLOQUILQUE,9717,8,84,8420
16,162,16207,2,2,18,LA HIGUERA,6936,8,84,8420
16,162,16207,2,2,19,LA LAGUNA,298,8,84,8420
16,162,16207,2,2,21,LA QUEBRADA,7818,8,84,8420
16,162,16207,2,2,23,LOS PELLINES,6722,8,84,8420
16,162,16207,2,2,24,LOS RARINES,903,8,84,8420
16,162,16207,2,2,25,MAITENCO,10728,8,84,8420
16,162,16207,2,2,30,PACHAGUA,10765,8,84,8420
16,162,16207,2,2,31,PANIAGUA,9857,8,84,8420
16,162,16207,2,2,34,PURALIHUE,13299,8,84,8420
16,162,16207,2,2,36,RÁNQUIL,4708,8,84,8420
16,162,16207,2,2,38,TAUCO,15754,8,84,8420
16,162,16207,2,2,39,TOMÉ CHICO,4576,8,84,8420
16,162,16207,2,2,43,VALLE ALEGRE,854,8,84,8420
16,162,16207,2,3,7,CERRO ALTO,13856,8,84,8420
16,162,16207,2,3,18,LA HIGUERA,13009,8,84,8420
16,162,16207,2,3,27,MINAS DE LEUQUE,6096,8,84,8420
16,162,16207,2,3,31,PANIAGUA,13820,8,84,8420
16,162,16207,2,3,901,INDETERMINADA,12398,8,84,8420
16,162,16207,2,3,5,CAÑA DULCE,14055,8,84,8420
16,162,16207,2,3,8,CHUDAL CHICO,11670,8,84,8420
16,162,16207,2,3,11,EL ARRAYÁN,12989,8,84,8420
16,162,16207,2,3,20,LA LAGUNA SUR,10081,8,84,8420
16,162,16207,2,3,22,LAS NIEVES,3649,8,84,8420
16,162,16207,2,3,32,PATAGUAL,13221,8,84,8420
16,162,16207,2,3,40,TORREÓN BAJO,4840,8,84,8420
16,162,16207,2,3,41,TRANCOYÁN,4160,8,84,8420
16,161,16109,1,1,1,,2752,8,84,8421
16,161,16109,1,1,2,,13956,8,84,8421
16,161,16109,1,2,1,,6043,8,84,8421
16,161,16109,1,3,1,,8602,8,84,8421
16,161,16109,1,4,1,,14192,8,84,8421
16,161,16109,1,8,1,,8093,8,84,8421
16,161,16109,1,9,1,,2569,8,84,8421
16,161,16109,1,10,1,,15898,8,84,8421
16,161,16109,2,1,12,EL CARDAL,12838,8,84,8421
16,161,16109,2,1,26,LOS CASTAÑOS,12668,8,84,8421
16,161,16109,2,1,901,INDETERMINADA,2727,8,84,8421
16,161,16109,2,1,56,VILLA PARÍS,10514,8,84,8421
16,161,16109,2,1,45,SAN JOSÉ UNO,10505,8,84,8421
16,161,16109,2,2,4,CHILLANCITO,13746,8,84,8421
16,161,16109,2,2,7,CHOLGUÁN NORTE,9136,8,84,8421
16,161,16109,2,2,901,INDETERMINADA,14709,8,84,8421
16,161,16109,2,2,29,LOS NOGALES,14811,8,84,8421
16,161,16109,2,2,36,PEDREGAL,718,8,84,8421
16,161,16109,2,2,40,RINCONADA DE ITATA,14611,8,84,8421
16,161,16109,2,3,12,EL CARDAL,204,8,84,8421
16,161,16109,2,3,901,INDETERMINADA,15022,8,84,8421
16,161,16109,2,3,25,LOMA ATRAVESADA,5513,8,84,8421
16,161,16109,2,3,28,LOS MAYOS,8251,8,84,8421
16,161,16109,2,3,41,ROBLERÍA,4441,8,84,8421
16,161,16109,2,3,42,SAN ANTONIO,7344,8,84,8421
16,161,16109,2,4,12,EL CARDAL,5425,8,84,8421
16,161,16109,2,4,25,LOMA ATRAVESADA,9196,8,84,8421
16,161,16109,2,4,28,LOS MAYOS,7572,8,84,8421
16,161,16109,2,4,42,SAN ANTONIO,11384,8,84,8421
16,161,16109,2,4,13,EL CASTILLO,3641,8,84,8421
16,161,16109,2,4,27,LOS LAURELES,4692,8,84,8421
16,161,16109,2,4,901,INDETERMINADA,12169,8,84,8421
16,161,16109,2,4,35,PANQUEQUILLO,12177,8,84,8421
16,161,16109,2,4,43,SAN ANTONIO ALTO,15283,8,84,8421
16,161,16109,2,4,24,LAS CRUCES,11323,8,84,8421
16,161,16109,2,5,901,INDETERMINADA,15240,8,84,8421
16,161,16109,2,5,10,EL AVELLANO,4073,8,84,8421
16,161,16109,2,6,901,INDETERMINADA,1525,8,84,8421
16,161,16109,2,6,50,SANTA LUCÍA BAJO,5528,8,84,8421
16,161,16109,2,7,1,BASTÍAS,8760,8,84,8421
16,161,16109,2,7,901,INDETERMINADA,6006,8,84,8421
16,161,16109,2,7,15,EL PELLÍN,14916,8,84,8421
16,161,16109,2,7,22,LA INVERNADA,6017,8,84,8421
16,161,16109,2,7,33,PALLAHUALA,12083,8,84,8421
16,161,16109,2,8,901,INDETERMINADA,1159,8,84,8421
16,161,16109,2,8,8,CURAPASO,9069,8,84,8421
16,161,16109,2,8,11,EL BODEGÓN,13622,8,84,8421
16,161,16109,2,8,31,LOS PÚQUIOS,5240,8,84,8421
16,161,16109,2,8,46,SAN MIGUEL,7746,8,84,8421
16,161,16109,2,8,14,EL CHACAY,7150,8,84,8421
16,161,16109,2,9,2,CAMPANARIO,8380,8,84,8421
16,161,16109,2,9,5,CHOLGUÁN,10797,8,84,8421
16,161,16109,2,9,38,RANCHILLO,13446,8,84,8421
16,161,16109,2,9,47,SAN MIGUEL DE ITATA,3802,8,84,8421
16,161,16109,2,10,5,CHOLGUÁN,2345,8,84,8421
16,161,16109,2,10,16,EL ROBLE,12930,8,84,8421
16,161,16109,2,10,19,LA CABAÑA,2194,8,84,8421
16,161,16109,2,10,21,LA HIGUERA,9500,8,84,8421
16,161,16109,2,10,23,LA PALMA,3528,8,84,8421
16,161,16109,2,10,901,INDETERMINADA,15318,8,84,8421
16,161,16109,2,10,51,SANTA TERESA,260,8,84,8421
16,161,16109,2,10,2,CAMPANARIO,11709,8,84,8421
16,161,16109,1,99,999,,388,8,84,8421
16,161,16101,2,11,22,LLUANCO,6129,8,84,8401
16,162,16201,2,5,84,ZORZAL BLANCO,7884,8,84,8414
16,161,16109,2,10,53,SIBERIA,13579,8,84,8421
16,161,16101,1,99,999,,4633,8,84,8401
16,161,16102,1,99,999,,13680,8,84,8402
16,161,16104,1,99,999,,14677,8,84,8407
16,163,16303,1,99,999,,10994,8,84,8409
16,162,16201,1,99,999,,15906,8,84,8414
16,162,16203,1,99,999,,12659,8,84,8404
16,161,16103,1,99,999,,3402,8,84,8406
16,162,16204,1,99,999,,10574,8,84,8408
16,161,16107,1,99,999,,10737,8,84,8413
16,163,16304,1,99,999,,2470,8,84,8417
16,161,16105,1,99,999,,11948,8,84,8410
16,161,16106,1,99,999,,14574,8,84,8411
16,162,16205,1,99,999,,15407,8,84,8412
16,162,16206,1,99,999,,14085,8,84,8415
16,161,16108,1,99,999,,14578,8,84,8418
