REGION;PROVINCIA;COMUNA;AREA;DC;ZC_LOC;NOM_LOCALIDAD;ID_ZONA_LOC;REGION_15R;PROVINCIA_15R;COMUNA_15R
12;121;12101;1;1;1;;9817;12;121;12101
12;121;12101;1;1;2;;4990;12;121;12101
12;121;12101;1;1;3;;8858;12;121;12101
12;121;12101;1;1;4;;617;12;121;12101
12;121;12101;1;2;1;;8930;12;121;12101
12;121;12101;1;2;2;;8360;12;121;12101
12;121;12101;1;3;1;;6519;12;121;12101
12;121;12101;1;3;2;;14385;12;121;12101
12;121;12101;1;3;3;;2117;12;121;12101
12;121;12101;1;3;4;;13760;12;121;12101
12;121;12101;1;3;5;;15199;12;121;12101
12;121;12101;1;4;1;;3145;12;121;12101
12;121;12101;1;4;2;;15221;12;121;12101
12;121;12101;1;4;3;;10693;12;121;12101
12;121;12101;1;4;4;;14305;12;121;12101
12;121;12101;1;4;5;;8632;12;121;12101
12;121;12101;1;4;6;;11692;12;121;12101
12;121;12101;1;4;7;;422;12;121;12101
12;121;12101;1;5;1;;4890;12;121;12101
12;121;12101;1;5;2;;2972;12;121;12101
12;121;12101;1;6;1;;1105;12;121;12101
12;121;12101;1;6;2;;7390;12;121;12101
12;121;12101;1;6;3;;13599;12;121;12101
12;121;12101;1;7;1;;3209;12;121;12101
12;121;12101;1;7;2;;7792;12;121;12101
12;121;12101;1;7;3;;14406;12;121;12101
12;121;12101;1;7;4;;14576;12;121;12101
12;121;12101;1;7;5;;11053;12;121;12101
12;121;12101;1;7;6;;8458;12;121;12101
12;121;12101;1;7;7;;6208;12;121;12101
12;121;12101;1;8;1;;12931;12;121;12101
12;121;12101;1;8;2;;14695;12;121;12101
12;121;12101;1;8;3;;10573;12;121;12101
12;121;12101;1;8;4;;12640;12;121;12101
12;121;12101;1;8;5;;14575;12;121;12101
12;121;12101;1;8;6;;5510;12;121;12101
12;121;12101;1;9;1;;4941;12;121;12101
12;121;12101;1;10;1;;1162;12;121;12101
12;121;12101;1;10;2;;9661;12;121;12101
12;121;12101;1;10;3;;3980;12;121;12101
12;121;12101;1;10;4;;12535;12;121;12101
12;121;12101;1;10;5;;4545;12;121;12101
12;121;12101;2;9;5;BARRANCO AMARILLO;12444;12;121;12101
12;121;12101;2;9;7;CABEZA DE MAR;9168;12;121;12101
12;121;12101;2;9;8;CABO NEGRO;15095;12;121;12101
12;121;12101;2;9;9;CHABUNCO;14049;12;121;12101
12;121;12101;2;9;901;INDETERMINADA;10907;12;121;12101
12;121;12101;2;9;13;ISLA MAGDALENA;15535;12;121;12101
12;121;12101;2;9;14;KON AIKEN;2950;12;121;12101
12;121;12101;2;9;16;LOS CALAFATES;1678;12;121;12101
12;121;12101;2;9;18;MINA RICA;8009;12;121;12101
12;121;12101;2;9;19;OJO BUENO;7984;12;121;12101
12;121;12101;2;9;32;RÍO SECO;8719;12;121;12101
12;121;12101;2;9;6;BARRIO INDUSTRIAL;10058;12;121;12101
12;121;12101;2;9;20;PAMPA ALEGRE;13448;12;121;12101
12;121;12101;2;9;31;RÍO GRANDE;4525;12;121;12101
12;121;12101;2;9;36;SENO OTWAY;7843;12;121;12101
12;121;12101;2;10;2;ANDINO;10927;12;121;12101
12;121;12101;2;10;15;LEÑADURA;15410;12;121;12101
12;121;12101;2;10;17;LYNCH;12273;12;121;12101
12;121;12101;2;10;901;INDETERMINADA;4447;12;121;12101
12;121;12101;2;10;21;PAMPA REDONDA;3583;12;121;12101
12;121;12101;2;10;29;RÍO DE LAS MINAS;3696;12;121;12101
12;121;12101;2;10;30;RÍO DE LOS CIERVOS;1182;12;121;12101
12;121;12101;2;10;33;SAN ISIDRO;6897;12;121;12101
12;121;12101;2;10;10;DISCORDIA;9970;12;121;12101
12;121;12101;2;11;901;INDETERMINADA;2697;12;121;12101
12;121;12101;2;11;31;RÍO GRANDE;10817;12;121;12101
12;121;12101;2;11;22;PARRILLAR;10357;12;121;12101
12;121;12101;2;12;1;AGUA FRESCA;2618;12;121;12101
12;121;12101;2;12;901;INDETERMINADA;9035;12;121;12101
12;121;12101;2;12;10;DISCORDIA;13942;12;121;12101
12;121;12101;2;12;22;PARRILLAR;6999;12;121;12101
12;121;12101;2;12;27;RINCONADA BULNES;14502;12;121;12101
12;121;12101;2;12;34;SAN JUAN;13257;12;121;12101
12;121;12101;2;13;901;INDETERMINADA;13229;12;121;12101
12;121;12101;2;13;35;SANTA MARÍA;9415;12;121;12101
12;121;12101;2;13;22;PARRILLAR;15129;12;121;12101
12;121;12101;2;14;11;ISLA DAWSON;15679;12;121;12101
12;121;12102;2;1;901;INDETERMINADA;7247;12;121;12102
12;121;12102;2;1;2;CAÑADÓN BOMBALOT;3949;12;121;12102
12;121;12102;2;1;4;CHORRILLO ESPERANZA;7617;12;121;12102
12;121;12102;2;1;5;CHORRILLO LAS LATAS;9001;12;121;12102
12;121;12102;2;1;6;CHORRILLO MATEO;9239;12;121;12102
12;121;12102;2;1;7;CRUCE FABRES;5516;12;121;12102
12;121;12102;2;1;8;EL OVEJERO;1990;12;121;12102
12;121;12102;2;1;9;EL ZURDO;11341;12;121;12102
12;121;12102;2;1;10;ENTRE VIENTOS;14433;12;121;12102
12;121;12102;2;1;11;GALLEGO CHICO;1482;12;121;12102
12;121;12102;2;1;12;JOSEFINA;10636;12;121;12102
12;121;12102;2;1;13;KAMPENAIKE;4847;12;121;12102
12;121;12102;2;1;14;LAGUNA BLANCA;10379;12;121;12102
12;121;12102;2;1;3;CARPA MANZANO;10939;12;121;12102
12;121;12102;2;1;1;CACIQUE MULATO;461;12;121;12102
12;121;12102;2;1;15;LAS NIEVES;13075;12;121;12102
12;121;12102;2;1;16;MONTE GALLINA;11284;12;121;12102
12;121;12102;2;1;17;MORRO CHICO;13824;12;121;12102
12;121;12102;2;1;18;SANTA FLORENCIA;6631;12;121;12102
12;121;12102;2;1;20;VILLA TEHUELCHES;13223;12;121;12102
12;121;12103;2;1;901;INDETERMINADA;1748;12;121;12103
12;121;12103;2;1;2;CRUCE FABRES;10668;12;121;12103
12;121;12103;2;1;3;CRUZ DEL SUR;647;12;121;12103
12;121;12103;2;1;5;EL SALTO;8959;12;121;12103
12;121;12103;2;1;12;LAS COLES;15029;12;121;12103
12;121;12103;2;1;13;PALOMARES;757;12;121;12103
12;121;12103;2;1;18;RÍO VERDE;1031;12;121;12103
12;121;12103;2;1;19;SKYRING;8715;12;121;12103
12;121;12103;2;1;14;PONSOMBY;2839;12;121;12103
12;121;12103;2;2;901;INDETERMINADA;8819;12;121;12103
12;121;12103;2;2;8;ISLA RIESCO NORTE;4174;12;121;12103
12;121;12103;2;2;9;ISLA RIESCO SUR;8182;12;121;12103
12;121;12103;2;2;14;PONSOMBY;13522;12;121;12103
12;121;12104;2;1;1;BAHÍA GREGORIO;5012;12;121;12104
12;121;12104;2;1;2;CAÑADÓN GRANDE;12979;12;121;12104
12;121;12104;2;1;3;DUNGENESS;13368;12;121;12104
12;121;12104;2;1;901;INDETERMINADA;249;12;121;12104
12;121;12104;2;1;7;POSESIÓN;1942;12;121;12104
12;121;12104;2;1;8;PUNTA DELGADA;4092;12;121;12104
12;121;12104;2;1;9;PUNTA DUNGENESS;4068;12;121;12104
12;121;12104;2;1;10;SAN GREGORIO;9090;12;121;12104
12;121;12104;2;2;4;FENTON;8893;12;121;12104
12;121;12104;2;2;901;INDETERMINADA;10372;12;121;12104
12;121;12104;2;2;5;OAZY HARBOUR NORTE;2749;12;121;12104
12;121;12104;2;2;6;OAZY HARBOUR SUR;4639;12;121;12104
12;121;12104;2;2;11;TENIENTE MERINO;8944;12;121;12104
12;122;12201;1;1;1;;2006;12;122;12201
12;122;12201;2;1;1;BAHÍA VIRGINIA;607;12;122;12201
12;122;12201;2;1;901;INDETERMINADA;12447;12;122;12201
12;122;12201;2;1;6;CALETA MEJILLONES;7262;12;122;12201
12;122;12201;2;1;10;CORRALES VIEJOS;15246;12;122;12201
12;122;12201;2;1;12;ENSENADA VILLARINO;5612;12;122;12201
12;122;12201;2;1;21;LOS LÍMITES;12481;12;122;12201
12;122;12201;2;1;24;PUERTO NAVARINO;3283;12;122;12201
12;122;12201;2;1;25;PUERTO TORO;13964;12;122;12201
12;122;12201;2;1;3;BARRIO INDUSTRIAL;6391;12;122;12201
12;122;12201;2;2;901;INDETERMINADA;5810;12;122;12201
12;122;12202;2;1;2;ISLA ARDLEY;7593;12;122;12202
12;123;12301;1;1;1;;9907;12;123;12301
12;123;12301;1;1;2;;8275;12;123;12301
12;123;12301;2;1;1;BAHÍA INÚTIL;10523;12;123;12301
12;123;12301;2;1;4;CORDÓN BAQUEDANO;9884;12;123;12301
12;123;12301;2;1;5;GENTE GRANDE;8342;12;123;12301
12;123;12301;2;1;8;PORVENIR;5050;12;123;12301
12;123;12301;2;1;12;SANTA MARÍA;12581;12;123;12301
12;123;12301;2;1;7;LAGUNA DE LOS CISNES;2399;12;123;12301
12;123;12301;2;2;1;BAHÍA INÚTIL;13452;12;123;12301
12;123;12301;2;2;4;CORDÓN BAQUEDANO;6746;12;123;12301
12;123;12301;2;2;6;GRASERÍA;13030;12;123;12301
12;123;12301;2;2;10;RÍO NUEVO;12764;12;123;12301
12;123;12301;2;3;2;CALAFATE;15667;12;123;12301
12;123;12301;2;3;3;CHINA CREEK;5041;12;123;12301
12;123;12301;2;3;9;RÍO CHICO;5827;12;123;12301
12;123;12301;2;3;11;SAN SEBASTIÁN;9028;12;123;12301
12;123;12302;2;1;2;BELLAVISTA;4739;12;123;12302
12;123;12302;2;1;4;CATALINA;16018;12;123;12302
12;123;12302;2;1;5;CERRO SOMBRERO;10644;12;123;12302
12;123;12302;2;1;901;INDETERMINADA;6776;12;123;12302
12;123;12302;2;1;6;CHILLÁN;1050;12;123;12302
12;123;12302;2;1;8;CUARTO CHORRILLO;6007;12;123;12302
12;123;12302;2;1;9;CULLEN;6398;12;123;12302
12;123;12302;2;1;10;ESPORA;13167;12;123;12302
12;123;12302;2;1;11;ESTANCIA NUEVA;3690;12;123;12302
12;123;12302;2;1;15;SPRINGHILL;1908;12;123;12302
12;123;12302;2;1;16;VICTORIA SUR;1598;12;123;12302
12;123;12302;2;2;1;BAHÍA FELIPE;13456;12;123;12302
12;123;12302;2;2;901;INDETERMINADA;343;12;123;12302
12;123;12302;2;2;3;CABAÑA PEPA;2974;12;123;12302
12;123;12302;2;2;7;CLARENCIA;761;12;123;12302
12;123;12302;2;2;13;LUCÍA;385;12;123;12302
12;123;12302;2;2;14;PERCY;4153;12;123;12302
12;123;12303;2;1;1;CAMERON;8774;12;123;12303
12;123;12303;2;1;9;RÍO GRANDE;3355;12;123;12303
12;123;12303;2;1;10;RUSSFIN;11852;12;123;12303
12;123;12303;2;1;11;SENO ALMIRANTAZGO;7384;12;123;12303
12;123;12303;2;1;901;INDETERMINADA;8941;12;123;12303
12;123;12303;2;1;12;TIMAUKEL;5025;12;123;12303
12;123;12303;2;1;13;VICUÑA;13572;12;123;12303
12;123;12303;2;1;6;PARQUE KARUKINKA;4925;12;123;12303
12;123;12303;2;1;5;PAMPA GUANACO;5560;12;123;12303
12;123;12303;2;1;2;LAGO BLANCO;9449;12;123;12303
12;123;12303;2;1;8;PUERTO YARTOU;12133;12;123;12303
12;123;12303;2;1;7;PUERTO ARTURO;10424;12;123;12303
12;123;12303;2;1;3;LAGO DESEADO;3247;12;123;12303
12;123;12303;2;1;4;MONETA;5224;12;123;12303
12;124;12401;1;1;1;;13422;12;124;12401
12;124;12401;1;1;2;;3745;12;124;12401
12;124;12401;1;1;3;;5201;12;124;12401
12;124;12401;1;1;4;;10803;12;124;12401
12;124;12401;1;1;5;;14010;12;124;12401
12;124;12401;1;1;6;;173;12;124;12401
12;124;12401;1;1;7;;1674;12;124;12401
12;124;12401;1;1;8;;10088;12;124;12401
12;124;12401;1;5;1;;13606;12;124;12401
12;124;12401;2;1;4;CASAS VIEJAS;4709;12;124;12401
12;124;12401;2;1;6;DOROTEA;6547;12;124;12401
12;124;12401;2;1;10;ISABEL RIQUELME;5790;12;124;12401
12;124;12401;2;1;15;LAGUNA ESCONDIDA;9165;12;124;12401
12;124;12401;2;1;17;LLANURAS DE DIANA;1625;12;124;12401
12;124;12401;2;1;22;PUERTO NATALES;10159;12;124;12401
12;124;12401;2;1;27;TRANQUILO;13780;12;124;12401
12;124;12401;2;1;8;DUMESTRE;15368;12;124;12401
12;124;12401;2;2;13;LAGO PINTO;13555;12;124;12401
12;124;12401;2;2;901;INDETERMINADA;9810;12;124;12401
12;124;12401;2;2;16;LAS NIEVES;8889;12;124;12401
12;124;12401;2;2;18;MORRO CHICO;6906;12;124;12401
12;124;12401;2;2;24;PUNTA LINACRE;4885;12;124;12401
12;124;12401;2;2;25;RÍO RUBENS;11915;12;124;12401
12;124;12401;2;2;26;SENO OBSTRUCCIÓN;9188;12;124;12401
12;124;12401;2;3;19;PENÍNSULA ANTONIO VARAS;12635;12;124;12401
12;124;12401;2;4;21;PUERTO EDÉN;14138;12;124;12401
12;124;12401;2;5;22;PUERTO NATALES;8637;12;124;12401
12;124;12401;2;5;1;AEROPUERTO;12878;12;124;12401
12;124;12401;2;5;5;CERRO BENÍTEZ;11941;12;124;12401
12;124;12401;2;5;7;DOS LAGUNAS;14100;12;124;12401
12;124;12401;2;5;901;INDETERMINADA;10095;12;124;12401
12;124;12401;2;5;23;PUERTO PRAT;11553;12;124;12401
12;124;12401;2;5;28;TRES PASOS;11483;12;124;12401
12;124;12401;1;99;999;;11001;12;124;12401
12;124;12402;2;1;4;CERRO CASTILLO;9153;12;124;12402
12;124;12402;2;1;5;CERRO GUIDO;9169;12;124;12402
12;124;12402;2;1;901;INDETERMINADA;14147;12;124;12402
12;124;12402;2;1;11;EL KARK;11293;12;124;12402
12;124;12402;2;1;18;LAGO SARMIENTO;14980;12;124;12402
12;124;12402;2;1;30;RINCÓN NEGRO;11436;12;124;12402
12;124;12402;2;1;3;CERRO BALLENA;6307;12;124;12402
12;124;12402;2;1;20;LAGUNA AMARGA;11350;12;124;12402
12;124;12402;2;1;22;LAS CUMBRES;11355;12;124;12402
12;124;12402;2;1;33;SARMIENTO;13156;12;124;12402
12;124;12402;2;1;6;CHORRILLO PICANA;9311;12;124;12402
12;124;12402;2;1;39;ZAMORA;10529;12;124;12402
12;124;12402;2;1;16;LAGO EL TORO;8234;12;124;12402
12;124;12402;2;2;31;RÍO SERRANO;3090;12;124;12402
12;124;12402;2;2;19;LAGO TORO;3622;12;124;12402
12;124;12402;2;2;901;INDETERMINADA;13016;12;124;12402
12;124;12402;2;2;8;COMPLEJO TORRES DEL PAINE;7660;12;124;12402
12;124;12402;2;2;14;GLACIAR GREY;11478;12;124;12402
12;124;12402;2;2;7;COIRÓN;5948;12;124;12402
12;124;12402;2;2;9;DICKSON;15358;12;124;12402
12;124;12402;2;2;15;GLACIAR LOS PERROS;6210;12;124;12402
12;124;12402;2;2;37;VALLE DEL FRANCES;1415;12;124;12402
12;124;12402;2;2;25;PEHOE;5620;12;124;12402
12;124;12402;2;1;34;SERÓN;7401;12;124;12402
12;124;12402;2;2;24;LOS CUERNOS DEL PAINE;5189;12;124;12402
12;124;12402;2;2;12;ESTANCIA CERRO PAINE;13868;12;124;12402
12;124;12402;2;2;36;VALLE ASCENCIO;2138;12;124;12402
11;111;11101;1;1;1;;15015;11;111;11101
11;111;11101;1;1;2;;720;11;111;11101
11;111;11101;1;1;3;;13766;11;111;11101
11;111;11101;1;1;4;;15192;11;111;11101
11;111;11101;1;1;5;;7015;11;111;11101
11;111;11101;1;1;6;;3303;11;111;11101
11;111;11101;1;1;7;;15840;11;111;11101
11;111;11101;1;12;1;;10462;11;111;11101
11;111;11101;1;12;2;;5641;11;111;11101
11;111;11101;1;12;3;;10471;11;111;11101
11;111;11101;1;12;4;;15910;11;111;11101
11;111;11101;1;12;5;;13477;11;111;11101
11;111;11101;1;12;6;;2241;11;111;11101
11;111;11101;1;12;7;;6005;11;111;11101
11;111;11101;1;12;8;;6566;11;111;11101
11;111;11101;1;13;1;;12495;11;111;11101
11;111;11101;1;13;2;;2078;11;111;11101
11;111;11101;1;13;3;;14818;11;111;11101
11;111;11101;1;13;4;;6798;11;111;11101
11;111;11101;1;13;5;;12310;11;111;11101
11;111;11101;1;13;6;;11570;11;111;11101
11;111;11101;1;13;7;;6281;11;111;11101
11;111;11101;2;2;10;CERRO ROSADO;3742;11;111;11101
11;111;11101;2;2;17;EMPERADOR GUILLERMO;13516;11;111;11101
11;111;11101;2;2;31;MANO NEGRA;7898;11;111;11101
11;111;11101;2;2;38;VILLA ORTEGA;1145;11;111;11101
11;111;11101;2;2;3;BAGUALES;3329;11;111;11101
11;111;11101;2;2;16;EL RICHARD;13669;11;111;11101
11;111;11101;2;3;15;EL GATO;7866;11;111;11101
11;111;11101;2;3;32;ÑIREGUAO;5812;11;111;11101
11;111;11101;2;3;34;RODEOS LOS PALOS;9968;11;111;11101
11;111;11101;2;3;5;BAÑO NUEVO;10222;11;111;11101
11;111;11101;2;3;26;LAGO NORTE;2012;11;111;11101
11;111;11101;2;3;901;INDETERMINADA;6714;11;111;11101
11;111;11101;2;3;16;EL RICHARD;2131;11;111;11101
11;111;11101;2;4;22;LAGO CASTOR;3661;11;111;11101
11;111;11101;2;4;27;LAGO POLLUX;3384;11;111;11101
11;111;11101;2;4;24;LAGO FRÍO;5992;11;111;11101
11;111;11101;2;5;8;CERRO GALERA;2598;11;111;11101
11;111;11101;2;5;4;BALMACEDA;2431;11;111;11101
11;111;11101;2;5;14;EL BLANCO;1650;11;111;11101
11;111;11101;2;5;901;INDETERMINADA;14051;11;111;11101
11;111;11101;2;5;30;LAS HORQUETAS;4780;11;111;11101
11;111;11101;2;5;39;VISTA HERMOSA;3625;11;111;11101
11;111;11101;2;6;20;LAGO ATRAVESADO;9512;11;111;11101
11;111;11101;2;6;25;LAGO LA PALOMA;3840;11;111;11101
11;111;11101;2;6;23;LAGO ELIZALDE;5327;11;111;11101
11;111;11101;2;7;14;EL BLANCO;5358;11;111;11101
11;111;11101;2;7;18;ENSENADA VALLE SIMPSON;7514;11;111;11101
11;111;11101;2;7;36;VALLE SIMPSON;15952;11;111;11101
11;111;11101;2;7;19;LA CORDONADA;2998;11;111;11101
11;111;11101;2;7;37;VILLA FREI;5750;11;111;11101
11;111;11101;2;7;20;LAGO ATRAVESADO;8555;11;111;11101
11;111;11101;2;7;35;SEIS LAGUNAS;6492;11;111;11101
11;111;11101;2;7;23;LAGO ELIZALDE;11682;11;111;11101
11;111;11101;2;7;25;LAGO LA PALOMA;10815;11;111;11101
11;111;11101;2;8;21;LAGO CARO;1951;11;111;11101
11;111;11101;2;9;2;ALTO MAÑIGUALES;9130;11;111;11101
11;111;11101;2;9;901;INDETERMINADA;15180;11;111;11101
11;111;11101;2;9;7;CAMPO GRANDE;11874;11;111;11101
11;111;11101;2;10;33;RÍO CLARO;10782;11;111;11101
11;111;11101;2;10;11;COYHAIQUE;6821;11;111;11101
11;111;11101;2;10;20;LAGO ATRAVESADO;13536;11;111;11101
11;111;11101;2;11;13;COYHAIQUE MEDIO;6276;11;111;11101
11;111;11101;2;11;29;LAS BANDURRIAS;8323;11;111;11101
11;111;11101;2;11;12;COYHAIQUE ALTO;14379;11;111;11101
11;111;11101;2;11;9;CERRO NEGRO;3541;11;111;11101
11;111;11101;2;11;1;ALTO BAGUALES;12220;11;111;11101
11;111;11101;2;11;11;COYHAIQUE;5127;11;111;11101
11;111;11101;2;12;11;COYHAIQUE;2745;11;111;11101
11;111;11101;2;13;11;COYHAIQUE;8708;11;111;11101
11;111;11101;1;99;999;;15918;11;111;11101
11;111;11102;2;1;4;LAGO VERDE;6591;11;111;11102
11;111;11102;2;2;901;INDETERMINADA;2033;11;111;11102
11;111;11102;2;2;5;RÍO FIGUEROA;1035;11;111;11102
11;111;11102;2;3;1;ALTO RÍO CISNES;9944;11;111;11102
11;111;11102;2;3;3;LA TAPERA;15937;11;111;11102
11;111;11102;2;4;1;ALTO RÍO CISNES;6947;11;111;11102
11;111;11102;2;4;901;INDETERMINADA;12597;11;111;11102
11;111;11102;2;4;3;LA TAPERA;7764;11;111;11102
11;111;11102;2;5;2;CISNES MEDIO;11242;11;111;11102
11;112;11201;1;1;1;;13402;11;112;11201
11;112;11201;1;1;2;;9529;11;112;11201
11;112;11201;1;1;3;;4227;11;112;11201
11;112;11201;1;2;1;;2944;11;112;11201
11;112;11201;1;4;1;;15869;11;112;11201
11;112;11201;1;4;2;;8115;11;112;11201
11;112;11201;1;4;3;;2268;11;112;11201
11;112;11201;1;7;1;;2586;11;112;11201
11;112;11201;2;1;9;CARRETERA AYSÉN-COYHAIQUE;13793;11;112;11201
11;112;11201;2;1;13;EL VIVIANA;10738;11;112;11201
11;112;11201;2;1;49;PUERTO PIEDRAS;5046;11;112;11201
11;112;11201;2;1;55;RÍO DE LOS PALOS;12394;11;112;11201
11;112;11201;2;1;60;RÍO PANGAL;15188;11;112;11201
11;112;11201;2;1;901;INDETERMINADA;4537;11;112;11201
11;112;11201;2;1;66;VALLE PANGAL;14588;11;112;11201
11;112;11201;2;1;67;VALLE VERDE;9600;11;112;11201
11;112;11201;2;1;12;EL BALSEO;261;11;112;11201
11;112;11201;2;2;8;CAMINO VIVIANA;5950;11;112;11201
11;112;11201;2;2;11;COSTA ÑIREGUAO NORTE;15548;11;112;11201
11;112;11201;2;2;14;EMPERADOR GUILLERMO;6708;11;112;11201
11;112;11201;2;2;901;INDETERMINADA;3310;11;112;11201
11;112;11201;2;2;18;ESTERO SONIA;5355;11;112;11201
11;112;11201;2;2;57;RÍO MAÑIGUALES NORTE;13369;11;112;11201
11;112;11201;2;2;58;RÍO MAÑIGUALES SUR;3042;11;112;11201
11;112;11201;2;2;61;RÍO TURBIO;8748;11;112;11201
11;112;11201;2;2;43;PASARELA CIFUENTES;3346;11;112;11201
11;112;11201;2;2;62;RUTA SIETE;13121;11;112;11201
11;112;11201;2;3;70;VIVIANA SUR;10465;11;112;11201
11;112;11201;2;3;10;CASCADA LA VIRGEN;1339;11;112;11201
11;112;11201;2;3;12;EL BALSEO;12959;11;112;11201
11;112;11201;2;3;19;FARELLONES;15306;11;112;11201
11;112;11201;2;3;38;KILÓMETRO VEINTITRÉS;6622;11;112;11201
11;112;11201;2;3;68;VILLA LOS TORREONES;4029;11;112;11201
11;112;11201;2;4;901;INDETERMINADA;1635;11;112;11201
11;112;11201;2;4;6;CAMINO A PUERTO CHACABUCO;5774;11;112;11201
11;112;11201;2;4;7;CAMINO EL BLANCO;15781;11;112;11201
11;112;11201;2;4;41;LAGO ZENTENO;4461;11;112;11201
11;112;11201;2;4;65;VALLE LAGUNA;15356;11;112;11201
11;112;11201;2;4;67;VALLE VERDE;32;11;112;11201
11;112;11201;2;5;4;BAHÍA ERASMO;2489;11;112;11201
11;112;11201;2;5;901;INDETERMINADA;11082;11;112;11201
11;112;11201;2;5;46;PUERTO BONITO;1765;11;112;11201
11;112;11201;2;5;51;PUNTA PESCADORES;3490;11;112;11201
11;112;11201;2;5;16;ESTERO CHASCO;1681;11;112;11201
11;112;11201;2;5;52;PUNTA SOBENÉS;14742;11;112;11201
11;112;11201;2;5;64;VALLE EXPLORADORES;15835;11;112;11201
11;112;11201;2;6;5;CALETA ANDRADE;2097;11;112;11201
11;112;11201;2;6;17;ESTERO COPA;13558;11;112;11201
11;112;11201;2;6;901;INDETERMINADA;13164;11;112;11201
11;112;11201;2;6;44;PUERTO AGUIRRE;8255;11;112;11201
11;112;11201;2;7;901;INDETERMINADA;15706;11;112;11201
11;112;11201;2;7;6;CAMINO A PUERTO CHACABUCO;15524;11;112;11201
11;112;11201;2;7;47;PUERTO CHACABUCO;2528;11;112;11201
11;112;11202;1;1;1;;12184;11;112;11202
11;112;11202;2;1;7;ISLA MAGDALENA;8263;11;112;11202
11;112;11202;2;1;19;PUERTO CISNES;3627;11;112;11202
11;112;11202;2;1;901;INDETERMINADA;12414;11;112;11202
11;112;11202;2;2;16;LA JUNTA;15571;11;112;11202
11;112;11202;1;2;1;;7492;11;112;11202
11;112;11202;2;2;20;PUYUHUAPI;8761;11;112;11202
11;112;11202;2;3;22;RÍO PICACHO;11361;11;112;11202
11;112;11202;2;5;901;INDETERMINADA;11795;11;112;11202
11;112;11202;2;5;1;BAHÍA SANTO DOMINGO;1580;11;112;11202
11;112;11202;2;5;17;MELIMOYU;15057;11;112;11202
11;112;11202;2;5;21;RAÚL MARÍN BALMACEDA;14381;11;112;11202
11;112;11202;2;5;23;SENO GALA;4705;11;112;11202
11;112;11202;1;99;999;;11693;11;112;11202
11;112;11203;1;1;1;;15280;11;112;11203
11;112;11203;2;1;901;INDETERMINADA;14625;11;112;11203
11;112;11203;2;1;5;REPOLLAL;196;11;112;11203
11;112;11203;2;1;4;MELINKA;5744;11;112;11203
11;113;11301;1;1;1;;13928;11;113;11301
11;113;11301;2;1;901;INDETERMINADA;7682;11;113;11301
11;113;11301;2;1;3;CHACRAS TAMANGO;13094;11;113;11301
11;113;11301;2;1;4;COCHRANE;1561;11;113;11301
11;113;11301;2;1;2;CHACRAS EMBARCADERO;13718;11;113;11301
11;113;11301;2;1;14;RÍO COCHRANE;14506;11;113;11301
11;113;11301;2;1;18;VALLE CHACABUCO;6556;11;113;11301
11;113;11301;2;2;4;COCHRANE;2989;11;113;11301
11;113;11301;2;2;901;INDETERMINADA;15170;11;113;11301
11;113;11301;2;2;8;LAGO COCHRANE;12489;11;113;11301
11;113;11301;2;2;9;LAGO ESMERALDA;10054;11;113;11301
11;113;11301;2;2;17;TRES LAGOS;242;11;113;11301
11;113;11301;2;2;16;SAN LORENZO;15393;11;113;11301
11;113;11301;2;2;14;RÍO COCHRANE;6820;11;113;11301
11;113;11301;2;3;5;EL MAITÉN;746;11;113;11301
11;113;11301;2;3;901;INDETERMINADA;12644;11;113;11301
11;113;11301;2;3;13;RÍO BAKER;2991;11;113;11301
11;113;11301;2;4;5;EL MAITÉN;13521;11;113;11301
11;113;11301;2;4;15;RÍO NEFF;14885;11;113;11301
11;113;11301;2;5;11;LOS ÑADIS;12534;11;113;11301
11;113;11301;2;5;10;LAGO VARGAS;1654;11;113;11301
11;113;11301;2;6;11;LOS ÑADIS;7315;11;113;11301
11;113;11301;2;7;901;INDETERMINADA;2195;11;113;11301
11;113;11302;2;1;2;RÍO BRAVO;5674;11;113;11302
11;113;11302;2;3;901;INDETERMINADA;15508;11;113;11302
11;113;11302;2;2;1;LAGO O'HIGGINS;3651;11;113;11302
11;113;11302;2;3;4;RÍO VENTISQUERO;15075;11;113;11302
11;113;11302;2;4;3;RÍO MAYER;12157;11;113;11302
11;113;11302;2;4;5;VILLA O'HIGGINS;9656;11;113;11302
11;113;11303;2;1;1;ANGAMOS;11761;11;113;11303
11;113;11303;2;1;6;FIORDO MITCHEL;11010;11;113;11303
11;113;11303;2;1;8;FIORDO STEFFENS;3691;11;113;11303
11;113;11303;2;1;10;RÍO BAKER;14536;11;113;11303
11;113;11303;2;1;12;RÍO PASCUA;588;11;113;11303
11;113;11303;2;1;901;INDETERMINADA;11947;11;113;11303
11;113;11303;2;1;13;TORTEL;3066;11;113;11303
11;113;11303;2;1;14;VENTISQUERO JORGE MONTT;9629;11;113;11303
11;113;11303;2;1;3;CANAL BAKER;4258;11;113;11303
11;113;11303;2;1;11;RÍO BRAVO;10735;11;113;11303
11;113;11303;2;1;2;BROWN;1584;11;113;11303
11;113;11303;2;1;7;FIORDO STEELLE;14711;11;113;11303
11;113;11303;2;1;4;CANAL MARTÍNEZ;13296;11;113;11303
11;113;11303;2;1;5;CANAL PLAZA;13160;11;113;11303
11;114;11401;1;1;1;;6440;11;114;11401
11;114;11401;2;1;1;BAHÍA JARA;13994;11;114;11401
